Date,Mkt,Series,Sector,Symbol,NameOfTheSecurityInNse,PrevClose,OpenPrice,HighPrice,LowPrice,ClosePrice,TradeValue,TradeQty,IndSec,CoprInd,Trades,52W_High,52W_Low
2015-01-21,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3306.2,3277.5,3348.9,3252,3335.85,1423916847,431156,Y, ,28912,3666.25,2246.5
2015-01-21,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,431.35,431.4,436.8,429.1,433.8,528744479.1,1219529,Y, ,74496,551.9,340.2
2015-01-21,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3691.55,3701.55,3810,3654,3783.25,437913766.6,116962,Y, ,7798,3810,2426.35
2015-01-21,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1672.15,1661.2,1692,1641,1687.25,3142780938,1885258,Y, ,88386,1776.25,1256
2015-01-21,N,EQ,FinSrvc,HDFC,HDFC LTD,1251.55,1259,1297.4,1252.25,1287.2,5864101184,4571279,Y, ,137544,1297.4,755
2015-01-21,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,1020.95,1027.4,1032.95,1018.35,1019.95,1727466769,1685153,Y, ,27044,1032.95,616.8
2015-01-21,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2828.65,2833.9,2894,2833.9,2875.15,1437026443,502824,Y, ,46773,3269.95,1907.1
2015-01-21,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,144.7,145.65,146.35,140.5,143.2,1268198496,8871757,Y, ,62428,198.9,96.7
2015-01-21,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,895.45,897,948.4,888.5,941.95,3786618194,4103989,Y, ,97260,948.4,542
2015-01-21,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,367.75,366.5,370.95,365.15,368.45,4163885999,11325320,Y, ,112010,1798.15,319.2
2015-01-21,N,EQ,FinSrvc,IDFC,IDFC LIMITED,171.4,171.8,173.5,169.6,170.1,1146641675,6685024,Y, ,30364,173.5,88.05
2015-01-21,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,840.45,845,859.5,839.45,842.55,1243117773,1462665,Y, ,33975,859.5,369.5
2015-01-21,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2124.2,2131.5,2175.95,2118,2169.9,4562627715,2123727,Y, ,82679,4402.2,1896.3
2015-01-21,N,EQ,Tobacco,ITC,ITC LTD,371.1,372.95,372.95,349.2,352.7,7744795706,21632143,Y, ,207973,400.3,311.4
2015-01-21,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,155.35,156.6,157.15,151.1,152.8,876502523.9,5694164,Y, ,34188,351,125.1
2015-01-21,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1395.7,1396,1419,1385.05,1388.15,1877159047,1342065,Y, ,51126,1444,630.5
2015-01-21,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1629.55,1633.8,1668.2,1630.75,1654.55,4082754743,2470158,Y, ,96872,1776.6,965.1
2015-01-21,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1475.7,1479,1488.4,1461.5,1484.8,574156435.1,388480,Y, ,12017,1497.5,855.4
2015-01-21,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1325.25,1338,1340,1315.05,1325.05,922470538.2,695980,Y, ,39596,1433.7,846.6
2015-01-21,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3605.55,3623,3690,3592,3634.7,1470084110,402419,Y, ,16163,3690,1540.4
2015-01-21,N,EQ,Metals,NMDC,NMDC LTD.,140.7,141.5,141.7,137.3,138.2,354835210,2566465,Y, ,17986,196,123.1
2015-01-21,N,EQ,Power,NTPC,NTPC LTD,142.85,143.25,144.15,142.3,143.5,830606336,5789695,Y, ,28006,168.9,110.65
2015-01-21,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,350.3,350.15,350.5,344.1,346.05,2045670346,5908766,Y, ,73027,471.85,264.15
2015-01-21,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,209.25,209.3,217,208.6,216,1356751929,6336999,Y, ,59840,1135.1,199.6
2015-01-21,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,147.4,147.3,148.05,146.05,146.9,236897518.9,1611670,Y, ,9658,150.9,93.25
2015-01-21,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,903.05,905,911.4,892.05,906.75,3529238452,3905183,Y, ,84816,1145.25,793.1
2015-01-21,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,318.15,319.9,327.6,319,326.2,7357244534,22617660,Y, ,218767,2979,287
2015-01-21,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,204.15,205.4,206,196.55,199.65,1066634679,5341348,Y, ,68054,318.3,168.85
2015-01-21,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,872.3,875,888,873,885.95,2079972154,2358508,Y, ,69063,932.5,552.55
2015-01-21,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,559.2,556.85,558.45,546,551.5,3560310824,6452158,Y, ,96859,561,332.1
2015-01-21,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,82.1,82.2,83.65,81.5,83.4,322065591,3908410,Y, ,16057,115.6,71.4
2015-01-21,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,402,405,406,393.5,397.1,1553258799,3897727,Y, ,72569,579.9,332
2015-01-21,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2500.45,2522,2522,2488.25,2513.8,2897054576,1155240,Y, ,75976,2839.7,1999.5
2015-01-21,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2801.8,2801,2815.9,2787.8,2796.5,1471933033,525578,Y, ,31063,2820,1676.35
2015-01-21,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,3096.45,3109,3115.9,3041.3,3054.8,905241442.5,295819,Y, ,24350,3139.95,1650.3
2015-01-21,N,EQ,InfoTech,WIPRO,WIPRO LTD,590.4,589.6,595,576.65,588.7,1949436934,3319015,Y, ,74636,621.9,474.7
2015-01-21,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,390.7,393,400.05,376.2,381.55,2979033993,7657084,Y, ,113072,402.4,254.15
2015-01-22,N,EQ,Cement,ACC,ACC LIMITED,1544.45,1544,1563.2,1530,1558.8,623491488.8,401516,Y, ,23469,1564.65,970.15
2015-01-22,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,246.65,247.1,249.95,245.1,249,622849934.3,2518070,Y, ,37950,249.95,150.1
2015-01-22,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,851.3,856.5,881.65,852.85,867.15,1738274580,1995155,Y, ,58798,881.65,460.2
2015-01-22,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,547.25,549.7,567.15,547.8,564.75,3098109439,5546866,Y, ,76912,2043.05,369.05
2015-01-22,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2446.65,2455.25,2491.25,2438.1,2444.3,1836209964,748394,Y, ,18367,2695,1793.2
2015-01-22,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1127.9,228.4,228.4,221.1,223.85,1081844996,4837641,Y, ,43775,1138.7,221.1
2015-01-22,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,369,373.35,373.95,361.15,370,831337128.9,2255707,Y, ,39249,420,281.9
2015-01-22,N,EQ,CapGoods,BHEL,BHEL,282.55,283.45,287.35,280.85,284.45,1137878276,4009470,Y, ,41940,291.5,145.55
2015-01-22,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,654.15,655,660,644.95,657.05,538525430.2,822723,Y, ,19564,785,331.85
2015-01-22,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,238.4,236,240.5,234.1,238.5,674285139.5,2849477,Y, ,28120,386,228.05
2015-01-22,N,EQ,Pharma,CIPLA,CIPLA LTD,643.45,643.5,657.2,641.35,654.8,1070034960,1642285,Y, ,35395,673,366.5
2015-01-22,N,EQ,Metals,COALINDIA,COAL INDIA LTD,391.85,394.6,397.6,391.05,396.4,643811366.1,1632779,Y, ,24101,423.7,240.3
2015-01-22,N,EQ,Housing,DLF,DLF LIMITED,143.7,144.4,149.8,143.2,148.6,1328100015,9019250,Y, ,52322,242.95,100.1
2015-01-22,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3335.85,3330.1,3365,3330.1,3361.25,824610342.4,245798,Y, ,14618,3666.25,2246.5
2015-01-22,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,433.8,433.25,438.3,429.4,431.05,1225600905,2837802,Y, ,37198,551.9,340.2
2015-01-22,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3783.25,3820,3824.8,3760.3,3809.4,282745250.2,74337,Y, ,4992,3824.8,2426.35
2015-01-22,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1687.25,1688,1693.05,1657,1665.7,1569636914,942276,Y, ,46030,1776.25,1256
2015-01-22,N,EQ,FinSrvc,HDFC,HDFC LTD,1287.2,1287,1294.85,1272,1279.65,3710762606,2899200,Y, ,102384,1297.4,755
2015-01-22,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,1019.95,1025,1032.5,1018.55,1021.25,1656340165,1617670,Y, ,19283,1032.95,616.8
2015-01-22,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2875.15,2899.95,2909,2811.6,2838.85,1758393421,616241,Y, ,46099,3269.95,1907.1
2015-01-22,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,143.2,143.05,144.9,141.1,143.45,987677974.8,6918171,Y, ,48566,198.9,96.7
2015-01-22,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,941.95,944,961.3,931.3,944.65,3396030994,3585572,Y, ,82425,961.3,542
2015-01-22,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,368.45,368.9,372.3,364.6,369.8,3124836739,8473578,Y, ,84159,1798.15,319.2
2015-01-22,N,EQ,FinSrvc,IDFC,IDFC LIMITED,170.1,170.6,175.5,169.75,174.8,1653088440,9548128,Y, ,44329,175.5,88.05
2015-01-22,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,842.55,838.5,851.8,837.6,846.25,468020444.3,553285,Y, ,11037,859.5,369.5
2015-01-22,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2169.9,2174.8,2203,2161.3,2196.45,5459951318,2489599,Y, ,82961,4402.2,1896.3
2015-01-22,N,EQ,Tobacco,ITC,ITC LTD,352.7,353,359.8,348.85,350.65,6974435565,19751717,Y, ,203543,400.3,311.4
2015-01-22,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,152.8,152.8,155.1,151.3,153.65,939266650.1,6123257,Y, ,22658,351,125.1
2015-01-22,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1388.15,1386.65,1398.5,1370.15,1387.65,2769274634,2000008,Y, ,30854,1444,630.5
2015-01-22,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1654.55,1656,1669,1653.35,1663.3,2007272115,1207449,Y, ,53571,1776.6,965.1
2015-01-22,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1484.8,1495,1519.75,1483,1503.45,1202503002,800501,Y, ,25010,1519.75,855.4
2015-01-22,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1325.05,1325,1336.1,1315,1329.95,1203155970,907675,Y, ,46698,1433.7,846.6
2015-01-22,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3634.7,3648,3648,3592.1,3597.25,1150185984,318883,Y, ,11328,3690,1540.4
2015-01-22,N,EQ,Metals,NMDC,NMDC LTD.,138.2,137.15,138.5,135.9,137,421231227.9,3074873,Y, ,15927,196,123.1
2015-01-22,N,EQ,Power,NTPC,NTPC LTD,143.5,143.5,143.7,139.35,140.2,789078662.3,5607554,Y, ,47036,168.9,110.65
2015-01-22,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,346.05,347,354.85,345.75,352.9,1886414343,5374509,Y, ,67839,471.85,264.15
2015-01-22,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,216,217,219,210.7,212.8,813770484.8,3802533,Y, ,36016,1135.1,199.6
2015-01-22,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,146.9,147.1,151.4,146.65,148.35,585914974,3946926,Y, ,14950,151.4,93.25
2015-01-22,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,906.75,905.15,907.2,879.5,883.75,4817156239,5422365,Y, ,117060,1145.25,793.1
2015-01-22,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,326.2,326.9,327.6,321.8,324.65,3963650843,12232626,Y, ,134697,2979,287
2015-01-22,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,199.65,203.8,206.8,198.6,201.1,1405169510,6966585,Y, ,52580,318.3,168.85
2015-01-22,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,885.95,885.3,927.35,885.3,920.05,4393966486,4797782,Y, ,109232,932.5,552.55
2015-01-22,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,551.5,550.65,568.7,548.55,566.5,3343822906,5946787,Y, ,107930,568.7,332.1
2015-01-22,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,83.4,83.5,83.75,82.65,83.3,144857614.4,1743113,Y, ,8659,115.6,71.4
2015-01-22,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,397.1,398,404.7,396,403.4,1812742377,4527709,Y, ,109129,579.9,332
2015-01-22,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2513.8,2516.5,2521.25,2495.5,2513.55,2651354603,1056607,Y, ,74837,2839.7,1999.5
2015-01-22,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2796.5,2796.7,2805,2749,2758.1,1715255178,617241,Y, ,36970,2820,1676.35
2015-01-22,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,3054.8,3062,3144.25,3059,3122.45,1149611952,368715,Y, ,24038,3144.25,1650.3
2015-01-22,N,EQ,InfoTech,WIPRO,WIPRO LTD,588.7,590,597.7,584.7,594.55,2160797848,3648498,Y,XD,42487,621.9,474.7
2015-01-22,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,381.55,384,390.8,383.5,389.5,616159795.5,1587469,Y, ,22650,402.4,254.15
2015-01-23,N,EQ,Cement,ACC,ACC LIMITED,1558.8,1569,1569,1532.05,1542.05,658426772.2,426991,Y, ,16864,1569,970.15
2015-01-23,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,249,250.1,253.4,245.3,252.5,729473768.3,2926698,Y, ,47144,253.4,150.1
2015-01-23,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,867.15,870.8,879.95,860.1,862.1,1327639243,1531430,Y, ,36730,881.65,460.2
2015-01-23,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,564.75,571,577.4,560.3,565.15,2822942834,4975114,Y, ,68377,2043.05,369.05
2015-01-23,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2444.3,2470.9,2474,2420,2441.5,872317421.6,356732,Y, ,22736,2695,1793.2
2015-01-23,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,223.85,227.45,228.9,219.7,223.1,914316349.5,4098897,Y, ,45856,1138.7,219.7
2015-01-23,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,370,372.95,387.75,372,384.1,2160639782,5650375,Y, ,84384,420,281.9
2015-01-23,N,EQ,CapGoods,BHEL,BHEL,284.45,286.05,288.4,277.3,279.1,1420533038,5027323,Y, ,54468,291.5,145.55
2015-01-23,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,657.05,663.4,682.35,657.55,674.75,974265675.9,1451013,Y, ,38822,785,331.85
2015-01-23,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,238.5,238.8,250,235.25,248.35,1060012168,4350501,Y, ,58129,386,228.05
2015-01-23,N,EQ,Pharma,CIPLA,CIPLA LTD,654.8,659.9,686.5,654.6,677.65,1507647244,2255956,Y, ,44886,686.5,366.5
2015-01-23,N,EQ,Metals,COALINDIA,COAL INDIA LTD,396.4,398,400,390.6,394.7,747804003.4,1892706,Y, ,28446,423.7,240.3
2015-01-23,N,EQ,Housing,DLF,DLF LIMITED,148.6,150.9,157.9,148.85,156.7,2261751899,14722411,Y, ,77408,242.95,100.1
2015-01-23,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3361.25,3389.75,3389.75,3335,3349.6,1483691149,441479,Y, ,44232,3666.25,2246.5
2015-01-23,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,431.05,433.9,433.9,420.35,422.95,786351159.4,1855869,Y, ,33297,551.9,340.2
2015-01-23,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3809.4,3840,3841.65,3757.1,3793.05,352053936.5,92758,Y, ,4546,3841.65,2426.35
2015-01-23,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1665.7,1663.1,1668.9,1631.3,1646.65,1928734683,1170769,Y, ,92707,1776.25,1256
2015-01-23,N,EQ,FinSrvc,HDFC,HDFC LTD,1279.65,1288.7,1340.95,1280.2,1290.1,5278817073,4046463,Y, ,163681,1340.95,755
2015-01-23,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,1021.25,1030,1048,1024.4,1042.8,2602279882,2496978,Y, ,31128,1048,616.8
2015-01-23,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,2838.85,2870,2895.6,2851,2862.8,1767778874,616170,Y, ,38223,3269.95,1907.1
2015-01-23,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,143.45,145.6,146.25,142.1,144.8,1003075109,6943971,Y, ,47024,198.9,96.7
2015-01-23,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,944.65,947,968.85,944.65,965.3,2348368331,2450001,Y, ,58104,968.85,542
2015-01-23,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,369.8,374.9,375.5,368.7,370.7,4569516253,12295955,Y, ,112767,1798.15,319.2
2015-01-23,N,EQ,FinSrvc,IDFC,IDFC LIMITED,174.8,176,177.25,173.25,174.3,1392206664,7950528,Y, ,34061,177.25,88.05
2015-01-23,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,846.25,853,863.95,851,857.35,1010962511,1179588,Y, ,22942,863.95,369.5
2015-01-23,N,EQ,InfoTech,INFY,INFOSYS LIMITED,2196.45,2200,2225,2165.1,2215.05,5204623923,2371582,Y, ,78929,4402.2,1896.3
2015-01-23,N,EQ,Tobacco,ITC,ITC LTD,350.65,353.45,355.95,348.8,349.45,3920989264,11164999,Y, ,115819,400.3,311.4
2015-01-23,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,153.65,156,160.25,151.95,158.4,1020605759,6530249,Y, ,35765,351,125.1
2015-01-23,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1387.65,1392.1,1395.75,1382,1385.3,1078732328,777406,Y, ,51659,1444,630.5
2015-01-23,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1663.3,1675,1715.95,1675,1711.3,4972944426,2916141,Y, ,96140,1776.6,965.1
2015-01-23,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1503.45,1524.45,1524.45,1470,1489.45,921410910.5,617287,Y, ,35948,1524.45,855.4
2015-01-23,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1329.95,1336,1375.65,1331.3,1361.9,3093878876,2281598,Y, ,65283,1433.7,846.6
2015-01-23,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3597.25,3634,3639.75,3575,3606.7,1216979140,337571,Y, ,13842,3690,1540.4
2015-01-23,N,EQ,Metals,NMDC,NMDC LTD.,137,138,139.95,135.2,139.3,278814040.1,2020486,Y, ,20942,196,123.1
2015-01-23,N,EQ,Power,NTPC,NTPC LTD,140.2,141.6,142.2,140.45,141.9,1065397362,7537705,Y, ,38004,168.9,110.65
2015-01-23,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,352.9,355,356,347.55,348.8,1506969580,4282933,Y, ,56576,471.85,264.15
2015-01-23,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,212.8,215.95,216.9,206.7,207.15,1251016016,5986702,Y, ,48009,1135.1,199.6
2015-01-23,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,148.35,148.8,150,147.2,149.55,381792772.7,2559074,Y, ,16268,151.4,93.25
2015-01-23,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,883.75,890,897.8,877,886.9,3667065182,4132897,Y, ,96749,1145.25,793.1
2015-01-23,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,324.65,328.25,332.55,324.65,327.45,5629290865,17127278,Y, ,151074,2979,287
2015-01-23,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,201.1,203.5,206.7,200.4,205.4,1035217379,5078703,Y, ,49715,318.3,168.85
